speed_class,cell_type,vr_freq_cat,phase_values_for_norm_current,average_current,se_vchan,current_type
slow,V2aD,45+,-0.07,0.4481353005070773,0.02809604125330096,inhibitory
slow,V2aD,45+,-0.0599999999999999,0.4382594676282746,0.02743636406663531,inhibitory
slow,V2aD,45+,-0.0499999999999999,0.4342524800804343,0.02736533495678572,inhibitory
slow,V2aD,45+,-0.04,0.4433334141317428,0.0279074562616458,inhibitory
slow,V2aD,45+,-0.03,0.4528434524368227,0.028273018499799085,inhibitory
slow,V2aD,45+,-0.02,0.46347697105641783,0.028411223247363507,inhibitory
slow,V2aD,45+,-0.01,0.4624889150478153,0.028980189103077827,inhibitory
slow,V2aD,45+,0,0.46277423880646007,0.028527105362155702,inhibitory
slow,V2aD,45+,0.01,0.4610584562553705,0.028708137086732578,inhibitory
slow,V2aD,45+,0.02,0.46103952863652653,0.029418404329377732,inhibitory
slow,V2aD,45+,0.03,0.4642902724208348,0.029504788497659952,inhibitory
slow,V2aD,45+,0.04,0.47069732784654866,0.029628581910748183,inhibitory
slow,V2aD,45+,0.0499999999999999,0.47460355435048457,0.030111235051906052,inhibitory
slow,V2aD,45+,0.0599999999999999,0.47086741209295135,0.02999923979693379,inhibitory
slow,V2aD,45+,0.07,0.4662801114208513,0.02888779072344001,inhibitory
slow,V2aD,45+,0.08,0.4576517359713425,0.028624355114304046,inhibitory
slow,V2aD,45+,0.09,0.4567549436531402,0.028934228509664043,inhibitory
slow,V2aD,45+,0.1,0.4634950067276097,0.02860503080275698,inhibitory
slow,V2aD,45+,0.11,0.4684794381359666,0.02825253053003729,inhibitory
slow,V2aD,45+,0.12,0.47038025851319887,0.02820687853725973,inhibitory
slow,V2aD,45+,0.13,0.47836963082863526,0.028027512990379998,inhibitory
slow,V2aD,45+,0.14,0.48796277087982204,0.026989697733102374,inhibitory
slow,V2aD,45+,0.15,0.49084760813072564,0.02686839690778106,inhibitory
slow,V2aD,45+,0.16,0.4824375642815569,0.027316539937663233,inhibitory
slow,V2aD,45+,0.17,0.4761248875126899,0.027009281282129757,inhibitory
slow,V2aD,45+,0.18,0.48044885795685566,0.0264908525708222,inhibitory
slow,V2aD,45+,0.19,0.4795521550604916,0.026477811126046306,inhibitory
slow,V2aD,45+,0.2,0.47118283601351413,0.026738930112389727,inhibitory
slow,V2aD,45+,0.21,0.4626513797120939,0.027385933817212188,inhibitory
slow,V2aD,45+,0.22,0.46500148952839493,0.02719045886002276,inhibitory
slow,V2aD,45+,0.23,0.4762863552354337,0.027361640029319095,inhibitory
slow,V2aD,45+,0.24,0.4893270467386967,0.027635730941522958,inhibitory
slow,V2aD,45+,0.25,0.5009200870232666,0.028050428166684526,inhibitory
slow,V2aD,45+,0.26,0.49924938454143664,0.02763192682657875,inhibitory
slow,V2aD,45+,0.27,0.5013093623064245,0.028188690655151418,inhibitory
slow,V2aD,45+,0.28,0.5042872580334173,0.02874898081578825,inhibitory
slow,V2aD,45+,0.29,0.5000260175022209,0.028500308537472076,inhibitory
slow,V2aD,45+,0.3,0.49566917402212485,0.028165197087090307,inhibitory
slow,V2aD,45+,0.31,0.4979356358077113,0.02788306321196509,inhibitory
slow,V2aD,45+,0.32,0.5002258821004917,0.028322634563472848,inhibitory
slow,V2aD,45+,0.33,0.4969635575374181,0.02888757069112095,inhibitory
slow,V2aD,45+,0.34,0.4897224830075954,0.028226558549493273,inhibitory
slow,V2aD,45+,0.35,0.4920983762168179,0.027432712010181767,inhibitory
slow,V2aD,45+,0.36,0.505225694894291,0.027495530128101194,inhibitory
slow,V2aD,45+,0.37,0.510783517558118,0.027511724877166917,inhibitory
slow,V2aD,45+,0.38,0.5103788139633082,0.0266221363306884,inhibitory
slow,V2aD,45+,0.39,0.5037683335314996,0.02647228392348879,inhibitory
slow,V2aD,45+,0.4,0.4985983102850648,0.027179121016246633,inhibitory
slow,V2aD,45+,0.41,0.4915331390671925,0.029045956240076148,inhibitory
slow,V2aD,45+,0.42,0.4929672704483836,0.030421687997858642,inhibitory
slow,V2aD,45+,0.43,0.4933908743541725,0.030604050802426567,inhibitory
slow,V2aD,45+,0.44,0.4917780729263101,0.029333382776779722,inhibitory
slow,V2aD,45+,0.45,0.4888067466948858,0.028117610036721877,inhibitory
slow,V2aD,45+,0.46,0.49730693966440204,0.02767401224793368,inhibitory
slow,V2aD,45+,0.47,0.5028868602863608,0.027514630475452363,inhibitory
slow,V2aD,45+,0.48,0.4981116647814003,0.02878973379676568,inhibitory
slow,V2aD,45+,0.49,0.4866243219238517,0.02900091854128315,inhibitory
slow,V2aD,45+,0.5,0.4791246667823859,0.028011307697848153,inhibitory
fast,V2aB,15,-0.5,0.27319681930766704,0.006116779664837698,excitatory
fast,V2aB,15,-0.49,0.27193083376293387,0.006285866585045849,excitatory
fast,V2aB,15,-0.48,0.2666082559349046,0.006316051382936637,excitatory
fast,V2aB,15,-0.47,0.2610787103063324,0.006302631065770641,excitatory
fast,V2aB,15,-0.46,0.2596175956074905,0.00615499821035632,excitatory
fast,V2aB,15,-0.45,0.25569282851920366,0.006102595448363739,excitatory
fast,V2aB,15,-0.44,0.2487395893277187,0.006077273910578291,excitatory
fast,V2aB,15,-0.43,0.24287856610587874,0.005928897138547487,excitatory
fast,V2aB,15,-0.42,0.24524687528507458,0.00601285222108385,excitatory
fast,V2aB,15,-0.41,0.23994961013444743,0.005896456442914534,excitatory
fast,V2aB,15,-0.4,0.23800275387669126,0.005833636585633354,excitatory
fast,V2aB,15,-0.39,0.2346297286883887,0.005820921473432758,excitatory
fast,V2aB,15,-0.38,0.24073070842078592,0.006097249823035469,excitatory
fast,V2aB,15,-0.37,0.23978519558918698,0.0061090816791962545,excitatory
fast,V2aB,15,-0.36,0.24300173894096558,0.00626661255914443,excitatory
fast,V2aB,15,-0.35,0.24737715309549577,0.006111946701114603,excitatory
fast,V2aB,15,-0.34,0.2487468753391135,0.006159168559152225,excitatory
fast,V2aB,15,-0.33,0.25783612634228165,0.006341306187983883,excitatory
fast,V2aB,15,-0.32,0.2631141839635625,0.00638715302785705,excitatory
fast,V2aB,15,-0.31,0.26708986668869517,0.006467508670435307,excitatory
fast,V2aB,15,-0.3,0.27701015083483427,0.006659074154432458,excitatory
fast,V2aB,15,-0.29,0.2875692411093072,0.006887592505393797,excitatory
fast,V2aB,15,-0.28,0.2966876387343238,0.0069967181581142455,excitatory
fast,V2aB,15,-0.27,0.3096104116708527,0.007110863866376359,excitatory
fast,V2aB,15,-0.26,0.32318024500985526,0.007075882202771528,excitatory
fast,V2aB,15,-0.25,0.34063808573773346,0.007190656143103205,excitatory
fast,V2aB,15,-0.24,0.3606345145492586,0.007349271110223204,excitatory
fast,V2aB,15,-0.23,0.37960710209327486,0.007431509657642626,excitatory
fast,V2aB,15,-0.22,0.3884378061688553,0.007318294113075525,excitatory
fast,V2aB,15,-0.21,0.4001319024347102,0.007618927122197045,excitatory
fast,V2aB,15,-0.2,0.4209216614854535,0.007649634772752231,excitatory
fast,V2aB,15,-0.19,0.43166535248607807,0.0075689447413533045,excitatory
fast,V2aB,15,-0.18,0.43977033531020543,0.007479192365926131,excitatory
fast,V2aB,15,-0.17,0.4465443053139067,0.007439916249868141,excitatory
fast,V2aB,15,-0.16,0.45667196260606924,0.007484055588865044,excitatory
fast,V2aB,15,-0.15,0.468123255206888,0.007704854692767901,excitatory
fast,V2aB,15,-0.14,0.48055562235947036,0.007701938270316848,excitatory
fast,V2aB,15,-0.13,0.48987441930794534,0.007756055956993326,excitatory
fast,V2aB,15,-0.12,0.49056684213102025,0.007741538031991053,excitatory
fast,V2aB,15,-0.11,0.49676229168720004,0.007677526665083522,excitatory
fast,V2aB,15,-0.1,0.5053008798187171,0.007580560041277473,excitatory
fast,V2aB,15,-0.09,0.5197380232869839,0.007642000524134998,excitatory
fast,V2aB,15,-0.08,0.5256633047596405,0.007423530349173877,excitatory
fast,V2aB,15,-0.07,0.5330081167735242,0.007458878710245801,excitatory
fast,V2aB,15,-0.0599999999999999,0.5326147749541232,0.007477028530718184,excitatory
fast,V2aB,15,-0.0499999999999999,0.5386564448878411,0.007530907700119615,excitatory
fast,V2aB,15,-0.04,0.5457511817285843,0.007685992983124779,excitatory
fast,V2aB,15,-0.03,0.5501671671903501,0.007637651354300225,excitatory
fast,V2aB,15,-0.02,0.5502357402045595,0.007485360871735158,excitatory
fast,V2aB,15,-0.01,0.5580697460328956,0.007717641681001615,excitatory
fast,V2aB,15,0,0.5634959045838432,0.0077774486015463684,excitatory
fast,V2aB,15,0.01,0.569452080945897,0.007716978653888122,excitatory
fast,V2aB,15,0.02,0.5718825996501463,0.00776736661048937,excitatory
fast,V2aB,15,0.03,0.5759305111183228,0.007549511872468598,excitatory
fast,V2aB,15,0.04,0.5775325605344863,0.0075319102539041045,excitatory
fast,V2aB,15,0.0499999999999999,0.584547379609849,0.007472925421302416,excitatory
fast,V2aB,15,0.0599999999999999,0.5758123253453501,0.00731970448735745,excitatory
fast,V2aB,15,0.07,0.5683759147198075,0.0071401857714041145,excitatory
fast,V2aB,15,0.08,0.5712698976859556,0.0071531365668037585,excitatory
fast,V2aB,15,0.09,0.5634106549732271,0.00706631574680287,excitatory
fast,V2aB,15,0.1,0.5587652429608011,0.006929904753563634,excitatory
fast,V2aB,15,0.11,0.5582150687777175,0.007018718063164057,excitatory
fast,V2aB,15,0.12,0.550143672841545,0.006985626136991213,excitatory
fast,V2aB,15,0.13,0.5380069857680606,0.0068320715472446674,excitatory
fast,V2aB,15,0.14,0.5204151081301646,0.006711596101063718,excitatory
fast,V2aB,15,0.15,0.5061024922599703,0.006721301612304993,excitatory
fast,V2aB,15,0.16,0.4992822478675487,0.006612835949233627,excitatory
fast,V2aB,15,0.17,0.4852901858586935,0.006522429851396458,excitatory
fast,V2aB,15,0.18,0.46964429488377646,0.006300474291427617,excitatory
fast,V2aB,15,0.19,0.4577946204419766,0.006223522922899376,excitatory
fast,V2aB,15,0.2,0.44226856243821594,0.00616373226639754,excitatory
fast,V2aB,15,0.21,0.43406057054292335,0.006240143282336854,excitatory
fast,V2aB,15,0.22,0.4169248644770931,0.006027410449308246,excitatory
fast,V2aB,15,0.23,0.4019867928372417,0.00580969951928059,excitatory
fast,V2aB,15,0.24,0.3905472172924371,0.005730146668346245,excitatory
fast,V2aB,15,0.25,0.3804488021455687,0.0057572463155211445,excitatory
fast,V2aB,15,0.26,0.3682711250843416,0.0055703727647551625,excitatory
fast,V2aB,15,0.27,0.3570512886050663,0.0055829635536787095,excitatory
fast,V2aB,15,0.28,0.3449065507116195,0.0054459519671815025,excitatory
fast,V2aB,15,0.29,0.33585330430004956,0.005380691728040615,excitatory
fast,V2aB,15,0.3,0.3263128922650092,0.005385824376422761,excitatory
fast,V2aB,15,0.31,0.31683841482992486,0.005375002131008788,excitatory
fast,V2aB,15,0.32,0.3025507922992407,0.005255611758512455,excitatory
fast,V2aB,15,0.33,0.2945657329502647,0.005226111923372923,excitatory
fast,V2aB,15,0.34,0.2873058909570421,0.005212559625071532,excitatory
fast,V2aB,15,0.35,0.2809852593743827,0.005137035553242608,excitatory
fast,V2aB,15,0.36,0.27164296239410796,0.005242255585316703,excitatory
fast,V2aB,15,0.37,0.26092617113566396,0.005351675171617865,excitatory
fast,V2aB,15,0.38,0.25333110189863006,0.005246751820064559,excitatory
fast,V2aB,15,0.39,0.24811772107688773,0.00524750505428943,excitatory
fast,V2aB,15,0.4,0.23827126895225448,0.0052141166340173625,excitatory
fast,V2aB,15,0.41,0.22825860287269714,0.005000033246846915,excitatory
fast,V2aB,15,0.42,0.22083556455074932,0.004749652446845772,excitatory
fast,V2aB,15,0.43,0.21167520362097678,0.0049668488749008075,excitatory
fast,V2aB,15,0.44,0.205037278668182,0.004976856702873215,excitatory
fast,V2aB,15,0.45,0.19880041736760992,0.004857574583711553,excitatory
fast,V2aB,15,0.46,0.1955362858468439,0.004854102517193122,excitatory
fast,V2aB,15,0.47,0.19340818631564802,0.005070434472667084,excitatory
fast,V2aB,15,0.48,0.18527500560705146,0.004989837263065733,excitatory
fast,V2aB,15,0.49,0.1808395617789164,0.004928648353346735,excitatory
fast,V2aB,15,0.5,0.17406091585444056,0.004947834418517062,excitatory
fast,V2aB,25,-0.5,0.2436817279548677,0.005655966241301044,excitatory
fast,V2aB,25,-0.49,0.24166047173062719,0.005652674486868275,excitatory
fast,V2aB,25,-0.48,0.2397148039194557,0.005605144933729453,excitatory
fast,V2aB,25,-0.47,0.23494161239762038,0.0053955434509396875,excitatory
fast,V2aB,25,-0.46,0.2318587603089377,0.00537242728112,excitatory
fast,V2aB,25,-0.45,0.23214837728408505,0.005342750994099691,excitatory
fast,V2aB,25,-0.44,0.23087312833611254,0.005278567374004343,excitatory
fast,V2aB,25,-0.43,0.22898507125242507,0.005369904716552204,excitatory
fast,V2aB,25,-0.42,0.22829888344291757,0.005441084811033185,excitatory
fast,V2aB,25,-0.41,0.2237124645086772,0.0052683451612604475,excitatory
fast,V2aB,25,-0.4,0.2252467644782851,0.005244432036648356,excitatory
fast,V2aB,25,-0.39,0.22535840873338195,0.005171533742448551,excitatory
fast,V2aB,25,-0.38,0.2284326013330295,0.005209990932289201,excitatory
fast,V2aB,25,-0.37,0.23065956028001716,0.005258053351214015,excitatory
fast,V2aB,25,-0.36,0.22934879360427146,0.0052558423424896835,excitatory
fast,V2aB,25,-0.35,0.22758977177073575,0.005187417957125612,excitatory
fast,V2aB,25,-0.34,0.23270479970156588,0.005155822657746388,excitatory
fast,V2aB,25,-0.33,0.24288848089443218,0.005312913529397611,excitatory
fast,V2aB,25,-0.32,0.2552222809820596,0.005614594604415389,excitatory
fast,V2aB,25,-0.31,0.26333051247285344,0.00575345997849564,excitatory
fast,V2aB,25,-0.3,0.264783798240431,0.005724681151630202,excitatory
fast,V2aB,25,-0.29,0.2711208281130065,0.005717635699428243,excitatory
fast,V2aB,25,-0.28,0.28218547195984534,0.005790690961817852,excitatory
fast,V2aB,25,-0.27,0.29165186703745655,0.0060482346239507075,excitatory
fast,V2aB,25,-0.26,0.3027530922284233,0.006176891011341242,excitatory
fast,V2aB,25,-0.25,0.3184762240918467,0.006348370450461265,excitatory
fast,V2aB,25,-0.24,0.3271513255755304,0.006356272573061649,excitatory
fast,V2aB,25,-0.23,0.3363368603145668,0.006386358853484693,excitatory
fast,V2aB,25,-0.22,0.3542427623802133,0.006519189386070006,excitatory
fast,V2aB,25,-0.21,0.3737774642903222,0.006577318111092976,excitatory
fast,V2aB,25,-0.2,0.3925148349940919,0.006723100536282892,excitatory
fast,V2aB,25,-0.19,0.41200436614852515,0.006908578865500704,excitatory
fast,V2aB,25,-0.18,0.43180902203795957,0.006970820665830276,excitatory
fast,V2aB,25,-0.17,0.4523624820619737,0.006947173319499732,excitatory
fast,V2aB,25,-0.16,0.4771834276683115,0.007095200665915389,excitatory
fast,V2aB,25,-0.15,0.4951933161757563,0.006985064771355212,excitatory
fast,V2aB,25,-0.14,0.50712958341381,0.006888748066710227,excitatory
fast,V2aB,25,-0.13,0.5203557021502379,0.0068686726368262915,excitatory
fast,V2aB,25,-0.12,0.5343512649669215,0.006713957751310769,excitatory
fast,V2aB,25,-0.11,0.5530028161612556,0.006648408970556293,excitatory
fast,V2aB,25,-0.1,0.5650565599208813,0.006744067284445478,excitatory
fast,V2aB,25,-0.09,0.5766682698758816,0.006677346800140198,excitatory
fast,V2aB,25,-0.08,0.5882171488905554,0.006604522543556413,excitatory
fast,V2aB,25,-0.07,0.6005150215524219,0.006592931940688159,excitatory
fast,V2aB,25,-0.0599999999999999,0.6129850064314145,0.006606288402981633,excitatory
fast,V2aB,25,-0.0499999999999999,0.6192436313892898,0.006480516984469515,excitatory
fast,V2aB,25,-0.04,0.6222163891162412,0.0064146367130127595,excitatory
fast,V2aB,25,-0.03,0.6266583512408739,0.006366479969722284,excitatory
fast,V2aB,25,-0.02,0.6260465149049913,0.006313173473573549,excitatory
fast,V2aB,25,-0.01,0.6231348179206938,0.006137804874234353,excitatory
fast,V2aB,25,0,0.6249393065659639,0.006087290817862519,excitatory
fast,V2aB,25,0.01,0.6259132459273972,0.006181400425648824,excitatory
fast,V2aB,25,0.02,0.6225901703415978,0.006135484240147354,excitatory
fast,V2aB,25,0.03,0.6099805158269328,0.006131379346747614,excitatory
fast,V2aB,25,0.04,0.5973961293167848,0.005990038876090733,excitatory
fast,V2aB,25,0.0499999999999999,0.5846694309702041,0.005964170436402744,excitatory
fast,V2aB,25,0.0599999999999999,0.5682218740436443,0.005964964497681311,excitatory
fast,V2aB,25,0.07,0.5576090198030593,0.005857525671314735,excitatory
fast,V2aB,25,0.08,0.5464588135310726,0.0058530360038180065,excitatory
fast,V2aB,25,0.09,0.5297573870818613,0.005937769032807028,excitatory
fast,V2aB,25,0.1,0.5131800060230711,0.00584142297111555,excitatory
fast,V2aB,25,0.11,0.5033882218721392,0.005905792431875563,excitatory
fast,V2aB,25,0.12,0.4932458396920584,0.006043550834220289,excitatory
fast,V2aB,25,0.13,0.48087188149774224,0.00604484512306742,excitatory
fast,V2aB,25,0.14,0.46784176138603106,0.005911291630506429,excitatory
fast,V2aB,25,0.15,0.44911126085874303,0.005865496930284436,excitatory
fast,V2aB,25,0.16,0.433302796037485,0.005753975926425504,excitatory
fast,V2aB,25,0.17,0.423142765157334,0.005758779922576714,excitatory
fast,V2aB,25,0.18,0.4158158751523473,0.005806340525399672,excitatory
fast,V2aB,25,0.19,0.405450164203253,0.005733072164320683,excitatory
fast,V2aB,25,0.2,0.39229933119165394,0.005655714750049237,excitatory
fast,V2aB,25,0.21,0.38004858241368217,0.005587939202693779,excitatory
fast,V2aB,25,0.22,0.36819175514454167,0.0054589947174976,excitatory
fast,V2aB,25,0.23,0.3591476136767567,0.005457178761681172,excitatory
fast,V2aB,25,0.24,0.34997610609094487,0.00544255655618355,excitatory
fast,V2aB,25,0.25,0.334329860899648,0.005383586734686977,excitatory
fast,V2aB,25,0.26,0.3208972610533211,0.005280300945648051,excitatory
fast,V2aB,25,0.27,0.3126995710017199,0.0051164493651132004,excitatory
fast,V2aB,25,0.28,0.3064086683245667,0.0051985968798123885,excitatory
fast,V2aB,25,0.29,0.29594499866510354,0.005139348892117188,excitatory
fast,V2aB,25,0.3,0.2817961907594545,0.004936364193962039,excitatory
fast,V2aB,25,0.31,0.2731854692125059,0.004883360353205419,excitatory
fast,V2aB,25,0.32,0.2658858072670489,0.004851341235450752,excitatory
fast,V2aB,25,0.33,0.2589401676740493,0.004729172254550203,excitatory
fast,V2aB,25,0.34,0.2523501447385927,0.004657881122563036,excitatory
fast,V2aB,25,0.35,0.24608399036169018,0.004581708263549212,excitatory
fast,V2aB,25,0.36,0.23469031917097338,0.0045006009828843195,excitatory
fast,V2aB,25,0.37,0.2287554593827422,0.004519235410145696,excitatory
fast,V2aB,25,0.38,0.22329127113767128,0.004433122977540443,excitatory
fast,V2aB,25,0.39,0.2160660595157476,0.004430473664323928,excitatory
fast,V2aB,25,0.4,0.21099741122033122,0.004373702871479166,excitatory
fast,V2aB,25,0.41,0.20348838445413625,0.00431957898270099,excitatory
fast,V2aB,25,0.42,0.19878185672094387,0.004306543341551083,excitatory
fast,V2aB,25,0.43,0.19523446704512676,0.0042109224549296,excitatory
fast,V2aB,25,0.44,0.18844283822023128,0.004077579777595789,excitatory
fast,V2aB,25,0.45,0.1838411133950008,0.004047929985793468,excitatory
fast,V2aB,25,0.46,0.18052250849922924,0.004189945898050364,excitatory
fast,V2aB,25,0.47,0.176402013432897,0.00423734608069085,excitatory
fast,V2aB,25,0.48,0.17104375981875905,0.004195256368910813,excitatory
fast,V2aB,25,0.49,0.16740433332813356,0.004254139923817338,excitatory
fast,V2aB,25,0.5,0.16491736418659253,0.0042310267064680045,excitatory
fast,V2aB,35,-0.5,0.2511109817533217,0.014300979989803703,excitatory
fast,V2aB,35,-0.49,0.25366646111767466,0.014416808088416737,excitatory
fast,V2aB,35,-0.48,0.25504321842853894,0.014714331048643952,excitatory
fast,V2aB,35,-0.47,0.2550882547708246,0.01421879710620537,excitatory
fast,V2aB,35,-0.46,0.2530644276287774,0.013885088854699398,excitatory
fast,V2aB,35,-0.45,0.24623906000076512,0.013962446685954439,excitatory
fast,V2aB,35,-0.44,0.24442883780969205,0.014235112507907505,excitatory
fast,V2aB,35,-0.43,0.24747285714356473,0.014368097605551411,excitatory
fast,V2aB,35,-0.42,0.25504356387024163,0.01438698799219987,excitatory
fast,V2aB,35,-0.41,0.2616648806084188,0.014604889051859221,excitatory
fast,V2aB,35,-0.4,0.2608318295140235,0.014600019829438413,excitatory
fast,V2aB,35,-0.39,0.25821513919814465,0.013757579028472085,excitatory
fast,V2aB,35,-0.38,0.2628511116360323,0.013823630773937036,excitatory
fast,V2aB,35,-0.37,0.27162169435770944,0.014666510495836067,excitatory
fast,V2aB,35,-0.36,0.2794160011394072,0.014745580358157815,excitatory
fast,V2aB,35,-0.35,0.28664454546859675,0.014507804436800841,excitatory
fast,V2aB,35,-0.34,0.2873811418735628,0.014659152949640226,excitatory
fast,V2aB,35,-0.33,0.2909186718107869,0.014874543930280948,excitatory
fast,V2aB,35,-0.32,0.2982908749019935,0.015247384488352264,excitatory
fast,V2aB,35,-0.31,0.30941112681221017,0.015443794316320276,excitatory
fast,V2aB,35,-0.3,0.33380248003878205,0.01581730459746772,excitatory
fast,V2aB,35,-0.29,0.34906546085386786,0.01658048183491882,excitatory
fast,V2aB,35,-0.28,0.3549031640003731,0.016990507799330187,excitatory
fast,V2aB,35,-0.27,0.3601056520009199,0.01719395122052295,excitatory
fast,V2aB,35,-0.26,0.36750624814066013,0.017262908762257157,excitatory
fast,V2aB,35,-0.25,0.37213693858109537,0.017374696384283836,excitatory
fast,V2aB,35,-0.24,0.38234160951812063,0.01774389304130117,excitatory
fast,V2aB,35,-0.23,0.39500944112820957,0.018046070468880054,excitatory
fast,V2aB,35,-0.22,0.40450018151884565,0.01809625129623231,excitatory
fast,V2aB,35,-0.21,0.42047996081215766,0.018235181016741032,excitatory
fast,V2aB,35,-0.2,0.43929087127551586,0.018205217791537897,excitatory
fast,V2aB,35,-0.19,0.4501656369380661,0.017535296852843007,excitatory
fast,V2aB,35,-0.18,0.4587955852433312,0.017342292275743854,excitatory
fast,V2aB,35,-0.17,0.4702119054239372,0.01694629100001857,excitatory
fast,V2aB,35,-0.16,0.4837600978326982,0.017089210955820423,excitatory
fast,V2aB,35,-0.15,0.49606712895431904,0.016836623603050393,excitatory
fast,V2aB,35,-0.14,0.4993386195816105,0.016576226635433768,excitatory
fast,V2aB,35,-0.13,0.5071582571022206,0.016067876819565775,excitatory
fast,V2aB,35,-0.12,0.5246624633357584,0.0158333403382162,excitatory
fast,V2aB,35,-0.11,0.5382362077070081,0.01603400057748459,excitatory
fast,V2aB,35,-0.1,0.5404287145595305,0.016044910088284705,excitatory
fast,V2aB,35,-0.09,0.5375390694018206,0.01568796718583381,excitatory
fast,V2aB,35,-0.08,0.5381381519393945,0.015473233896697277,excitatory
fast,V2aB,35,-0.07,0.5412164345668832,0.015538926846745167,excitatory
fast,V2aB,35,-0.0599999999999999,0.5477464119980089,0.016097159390994514,excitatory
fast,V2aB,35,-0.0499999999999999,0.5558625753224306,0.01638438053702322,excitatory
fast,V2aB,35,-0.04,0.5629597380602511,0.0163283480488013,excitatory
fast,V2aB,35,-0.03,0.5634608745579818,0.01664045702348172,excitatory
fast,V2aB,35,-0.02,0.5599884896402016,0.016797515418036167,excitatory
fast,V2aB,35,-0.01,0.5613976629574042,0.016506913599377285,excitatory
fast,V2aB,35,0,0.5600289580670926,0.01572292615464404,excitatory
fast,V2aB,35,0.01,0.5662701604017772,0.015752626996030455,excitatory
fast,V2aB,35,0.02,0.5653502000542813,0.016390098647967494,excitatory
fast,V2aB,35,0.03,0.5606457795295565,0.016650853801947415,excitatory
fast,V2aB,35,0.04,0.5467018206698733,0.016771761854828385,excitatory
fast,V2aB,35,0.0499999999999999,0.5274671115887519,0.01658065659077716,excitatory
fast,V2aB,35,0.0599999999999999,0.5155477334364547,0.016716694915120765,excitatory
fast,V2aB,35,0.07,0.503173374888941,0.016658232420771982,excitatory
fast,V2aB,35,0.08,0.49182187705211133,0.016119273366148847,excitatory
fast,V2aB,35,0.09,0.4847392918631625,0.015643379685823588,excitatory
fast,V2aB,35,0.1,0.47585140086983285,0.015364230425383252,excitatory
fast,V2aB,35,0.11,0.4634152329451048,0.015279088291730785,excitatory
fast,V2aB,35,0.12,0.4461054325019121,0.015447267368873304,excitatory
fast,V2aB,35,0.13,0.4312765256579893,0.015147568348897278,excitatory
fast,V2aB,35,0.14,0.41931820826982863,0.015397971552800649,excitatory
fast,V2aB,35,0.15,0.40404831234690647,0.015729699950354677,excitatory
fast,V2aB,35,0.16,0.38424465932872126,0.01516821039713162,excitatory
fast,V2aB,35,0.17,0.3727645383477633,0.015125346460919198,excitatory
fast,V2aB,35,0.18,0.36488683592915755,0.015431647394179734,excitatory
fast,V2aB,35,0.19,0.3540341119053172,0.01515165748833231,excitatory
fast,V2aB,35,0.2,0.3425593848773761,0.014660649158931904,excitatory
fast,V2aB,35,0.21,0.33209066869745424,0.014257878511952447,excitatory
fast,V2aB,35,0.22,0.32006330214802003,0.0138765083046069,excitatory
fast,V2aB,35,0.23,0.31175780506349676,0.014170843051107787,excitatory
fast,V2aB,35,0.24,0.30479874303009036,0.014763814652768267,excitatory
fast,V2aB,35,0.25,0.2966471044322341,0.01487566108349751,excitatory
fast,V2aB,35,0.26,0.2890701976678055,0.014529517345632702,excitatory
fast,V2aB,35,0.27,0.2763059511692269,0.01431961657217627,excitatory
fast,V2aB,35,0.28,0.2665967938860757,0.014173817023934046,excitatory
fast,V2aB,35,0.29,0.2643721355419112,0.013460692970125157,excitatory
fast,V2aB,35,0.3,0.2595609652049002,0.013233497999370677,excitatory
fast,V2aB,35,0.31,0.2513718550201129,0.012849398810325399,excitatory
fast,V2aB,35,0.32,0.23837842955921276,0.012354862971374819,excitatory
fast,V2aB,35,0.33,0.2316174267744023,0.012314788580405493,excitatory
fast,V2aB,35,0.34,0.23078211217010217,0.012480603087105016,excitatory
fast,V2aB,35,0.35,0.22558092959226186,0.012381549592508343,excitatory
fast,V2aB,35,0.36,0.22160641109215987,0.012237252363121629,excitatory
fast,V2aB,35,0.37,0.21820166223075618,0.01191507956820597,excitatory
fast,V2aB,35,0.38,0.2183492346272386,0.012476513000339688,excitatory
fast,V2aB,35,0.39,0.21116610649454595,0.011919883740273111,excitatory
fast,V2aB,35,0.4,0.20902093176102865,0.01195322154111262,excitatory
fast,V2aB,35,0.41,0.20901125968468431,0.01256858275918036,excitatory
fast,V2aB,35,0.42,0.20390894136170226,0.012033677469746824,excitatory
fast,V2aB,35,0.43,0.19806884757428098,0.01171832986933592,excitatory
fast,V2aB,35,0.44,0.19394577663797072,0.012021209413981411,excitatory
fast,V2aB,35,0.45,0.18753289478643909,0.012001732628124349,excitatory
fast,V2aB,35,0.46,0.18283079989946005,0.011810486685348676,excitatory
fast,V2aB,35,0.47,0.1778039469500701,0.011405732643112782,excitatory
fast,V2aB,35,0.48,0.17816511065015042,0.011342613540494224,excitatory
fast,V2aB,35,0.49,0.18257703676881368,0.011551548054753138,excitatory
fast,V2aB,35,0.5,0.1816703460172317,0.012014413649371903,excitatory
fast,V2aB,45+,-0.5,0.13447990729100662,0.03960720501015135,excitatory
fast,V2aB,45+,-0.49,0.14670304728399503,0.040970413657100434,excitatory
fast,V2aB,45+,-0.48,0.17193134346286326,0.044290942495185136,excitatory
fast,V2aB,45+,-0.47,0.19710992993461787,0.04694388198670342,excitatory
fast,V2aB,45+,-0.46,0.2131919189809865,0.04776255124342968,excitatory
fast,V2aB,45+,-0.45,0.2166529306590243,0.04618850076475986,excitatory
